,Pos,Vel,Angle,Vel_tip,Mean_1,Mean_2,Variance_1,Variance_2
28,-0.08759873298366487,-0.5800733110818197,0.04530675463415944,0.42391976899247175,6.644361,6.670002,0.08719867,0.10020985
29,-0.09920019920530126,-0.7758068193505442,0.053785150014008874,0.7305343752811577,6.6170015,6.5326905,0.054677736,0.04557699
30,-0.11471633559231215,-0.9716292410453116,0.06839583751963203,1.0396484588881805,6.902733,6.8368216,0.013562688,0.031926338
31,-0.13414892041321838,-0.7774794147548271,0.08918880669739565,0.7691973293439265,6.3591957,6.483734,0.014987596,0.01791486
32,-0.14969850870831491,-0.5836908698837613,0.10457275328427418,0.5058566441062041,6.7272363,6.8401566,0.052659027,0.05883657
33,-0.16137232610599014,-0.39018594688861197,0.11468988616639826,0.24787324908077707,6.6476107,6.7423897,0.056094717,0.03957667
34,-0.16917604504376238,-0.5867431207874432,0.11964735114801381,0.5744169871668707,6.79135,6.7727137,0.04373357,0.034387734
35,-0.18091090745951124,-0.3934838049667003,0.13113569089135121,0.3216929440288705,6.403515,6.639383,0.016100412,0.016805641
36,-0.18878058355884525,-0.2004493462002583,0.13756954977192862,0.07307082697079842,6.6926093,6.8036003,0.0637599,0.053591434
37,-0.19278957048285042,-0.007540287196896117,0.1390309663113446,-0.17324092507087815,6.552391,6.5763106,0.060586218,0.0662569
38,-0.19294037622678833,-0.20434992190778414,0.13556614780992704,0.15986847790926026,6.841511,6.8310723,0.060346063,0.03711763
39,-0.19702737466494402,-0.011402963157849583,0.13876351736811224,-0.08716204219361284,6.4741273,6.7083826,0.023099404,0.03646781
40,-0.19725543392810102,0.1814853640403201,0.13702027652423998,-0.33304773068864424,6.7147026,6.7582407,0.03220917,0.033975713
41,-0.1936257266472946,-0.015293736355243226,0.1303593219104671,-0.0004875505965648008,6.695024,6.6770744,0.02268933,0.010715359
42,-0.19393160137439946,0.1777411108009326,0.1303495708985358,-0.24936585780158088,6.670076,6.838937,0.046906073,0.06659734
43,-0.1903767791583808,0.37078400409875467,0.12536225374250418,-0.49825934131027616,6.6198936,6.660537,0.090722196,0.09019568
44,-0.1829610990764057,0.1741381829579295,0.11539706691629865,-0.16884535409904922,6.8238726,6.7407136,0.027812777,0.046969943
45,-0.17947833541724711,0.36743551704775457,0.11202015983431766,-0.4230114757797916,6.488478,6.553065,0.026408084,0.031629406
46,-0.17212962507629204,0.17091963810227748,0.10355993031872184,-0.09722011962128685,6.768491,6.7537627,0.040020436,0.0393201
